player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jaime Echenique,echenja01,2022,4,3,-2.036147100521277,2.246436877010925,.2102897764896481,-53.16009001545584,42.66370255276658,-10.49638746268926,-12.91008741438443,10.75946935730182,-2.150618057082617,.0008745621927023,.0008745621927023,0,-7.625764915229658,1.898477223447009,-5.727287691782649,-4.671068796998275
Anthony Edwards,edwaran01,2022,5684,2693,1.609272563108028,-.0795035526289951,1.529769010479033,2.006278678165594,.4443718482204879,2.450650526386082,1.750788782818939,.0258391536630309,1.77662793648197,6.251790541051479,5.673093101739248,.5786974393122308,2.430547062252363,.648365713711099,3.078912775963462,.2496370447278458
Carsen Edwards,edwarca01,2022,166,79,-2.266726079905435,-3.056800620056626,-5.323526699962061,.0933416154598319,-2.306753075112268,-2.213411459652436,-1.83827984956412,-3.047958340589298,-4.886238190153418,-.0862271777844604,-.0862271777844604,0,-4.806727673254969,-2.889507108468846,-7.696234781723814,.1444693155835707
Kessler Edwards,edwarke02,2022,2086,994,-2.687937087958956,-1.305348211573151,-3.993285299532108,1.342795385943558,-3.695094685916075,-2.352299299972517,-2.030329487079157,-1.869495495508462,-3.899824982587619,-.5848767504487868,-.5724657337132588,-.0124110167355281,-1.947803727082123,-1.511590942818672,-3.459394669900795,.1927973039633603
Rob Edwards,edwarro01,2022,21,11,-1.196841260134609,4.978764601376912,3.781923341242302,-34.78638431640737,-2.227210576863626,-37.013594893271,-8.155439283702226,3.806459379359099,-4.348979904343127,-.0091619464294046,-.0091619464294046,0,-8.449175996689489,-.1708298555780702,-8.620005852267559,2.096736226901898
CJ Elleby,ellebcj01,2022,2457,1174,-2.923403375123529,-1.874293254577923,-4.797696629701452,-3.281470000474977,-3.60312309841795,-6.884593098892926,-3.140708779066114,-2.276819696101688,-5.417528475167802,-1.604175584549845,-1.604175584549845,0,-3.190860090878559,-2.772832948329018,-5.963693039207577,.4001441885439761
Wayne Ellington,ellinwa01,2022,1705,810,-1.171192810138917,-.8842965683541667,-2.055489378493084,-1.569017620446662,-.790674701108114,-2.359692321554776,-1.294652655452698,-.8744765377302333,-2.169129193182931,.2392536143388372,.2392536143388372,0,-1.143443066708763,-1.920497317004454,-3.063940383713217,-.3325281611457015
Joel Embiid,embiijo01,2022,5377,2682,3.550313205667873,4.143553260907535,7.693866466575408,3.036041285193619,3.170996584128798,6.207037869322417,3.62119842292975,4.163050010979738,7.784248433909489,14.53146931000168,12.7243150418009,1.807154268200782,3.879138873964647,4.3032293540289,8.182368227993546,.5410000904005104
James Ennis III,ennisja01,2022,120,56,-.5507956331324801,-2.280427004238613,-2.831222637371093,1.36602958750081,-1.212731223844137,.1532983636566731,-.182466359963684,-2.188947626660345,-2.371413986624028,-.0102685213272204,-.0102685213272204,0,.0625893733341719,-3.646184870459146,-3.583595497124975,.0204828581301157
Drew Eubanks,eubandr01,2022,2613,1245,-2.343581873604909,-1.039376853475121,-3.38295872708003,-2.641784599971904,-3.601371829585793,-6.243156429557697,-2.519901453426661,-1.580238333079965,-4.100139786506626,-.8654282472297713,-.8654282472297713,0,-2.582623941846138,-1.381351723995275,-3.963975665841413,-.0523654659653502
Tacko Fall,fallta01,2022,121,59,-4.131456723683131,4.440233408450606,.3087766847674747,-.3913610866801142,3.41159005712331,3.020228970443196,-3.626379029029998,4.435350495139997,.8089714661099996,.105916346935725,.105916346935725,0,-2.849085083535604,.9164748738256359,-1.932610209709968,-1.134246995516673
Derrick Favors,favorde01,2022,1358,653,-3.255080859588208,1.463234783424403,-1.791846076163804,-4.525451776274768,3.225477036464316,-1.299974739810452,-3.661789599685296,1.937842095046978,-1.723947504638318,.3381133972388153,.3381133972388153,0,-4.415318540995059,1.102402344026331,-3.312916196968729,-1.090267914003986
Bruno Fernando,fernabr01,2022,336,152,-1.673021049215431,2.197885448076517,.5248643988610864,-7.439096772945431,-.6814617611181836,-8.120558534063615,-2.938067079048662,1.739590228168572,-1.19847685088009,.1319219588436926,.1319219588436926,0,-3.842065327311888,-.3665949232213594,-4.208660250533248,.6411919810851933
Dorian Finney-Smith,finnedo01,2022,6399,3254,-.5787755969068227,1.088416587148245,.5096409902414217,6.599776174258427,-1.917223228143617,4.682552946114809,.8626737538266016,.4935162824393521,1.356190036265954,6.813133657252504,4.665454309988935,2.147679347263569,1.032479569404774,1.443555557954279,2.476035127359054,-1.31971508288686
Malik Fitts,fittsma01,2022,153,71,-.3099604104855306,-3.944451924342945,-4.254412334828476,-7.770078751096536,6.770926279564438,-.9991524715320974,-1.963754811219806,-2.073450324751975,-4.037205135971782,-.0470989247641513,-.1079500176488677,.0608510928847164,-1.523382663540925,-4.382025474339333,-5.905408137880258,-.7471725826183693
Malachi Flynn,flynnma01,2022,1192,573,-.2865798452163896,.6957543530386817,.409174507822292,-.0182632472948695,-2.236572653529394,-2.254835900824263,-.2624163556971345,.1144398531340248,-.1479765025631097,.7561260119639738,.720206514315909,.0359194976480648,-.3872154149439752,-.1975572113728663,-.5847726263168415,-.70377759325638
Bryn Forbes,forbebr01,2022,2871,1362,.0941522498218398,-4.32790173074608,-4.23374948092424,-.8608411207102376,.9306935466704347,.069852425960197,-.1286569757026627,-3.488820846307122,-3.617477822009784,-.6014047741843479,-.6368073453975089,.035402571213161,-.2082629974615772,-4.10584166727981,-4.314104664741388,.1907376699103286
Aleem Ford,fordal03,2022,144,74,-7.880739322570411,-.551861982099801,-8.432601304670211,-3.140456911458872,-9.363734475795788,-12.50419138725466,-7.317051095119282,-2.427901857539089,-9.744952952658371,-.2610228581566149,-.2610228581566149,0,-6.670031929720915,-2.232412139048282,-8.902444068769197,-1.162574975992752
Trent Forrest,forretr01,2022,1564,765,-1.502318198339762,.4720429899525658,-1.030275208387196,1.640197373385269,.7443516385721725,2.384549011957441,-.9787013160137781,.5276447421634756,-.4510565738503025,.8870367858641813,.8870367858641813,0,-1.314002253026029,-.4922087967264561,-1.806211049752485,-1.142115367841448
Evan Fournier,fournev01,2022,4811,2358,.2402978289192009,-1.187421000665834,-.9471231717466332,2.585822509837859,-3.89632844778866,-1.310505937950801,.7648805499795277,-1.8426127550769,-1.077732205097373,2.025584116806691,2.025584116806691,0,1.031845139555475,-1.129970995096826,-.0981258555413509,.6839595529471273
De'Aaron Fox,foxde01,2022,4421,2083,1.557350098746632,-2.379103639349873,-.8217535406032408,2.505930764995554,-3.060826135701086,-.5548953707055326,1.877093681765203,-2.622334831741197,-.7452411499759939,2.147749713505891,2.147749713505891,0,1.335629257407855,-1.639927610162913,-.3042983527550578,.8072821692660482
Melvin Frazier Jr.,frazime01,2022,246,120,-9.674091055797106,-8.669338186990684,-18.34342924278779,-9.693187130345127,-10.64115112924006,-20.33433825958519,-10.13151610737613,-9.583749581028666,-19.7152656884048,-1.036032661378661,-1.036032661378661,0,-9.658431880813543,-7.556868377141218,-17.21530025795476,-.2550195943482723
Tim Frazier,fraziti01,2022,428,208,-5.408731506196684,.9544193569163554,-4.454312149280327,-6.422475062540832,.2544201462936514,-6.168054916247181,-5.889900915108615,.8791861507691409,-5.010714764339474,-.2463121077252924,-.2463121077252924,0,-5.249776260348165,-.0532083037795884,-5.302984564127752,-.7692667232622171
Markelle Fultz,fultzma01,2022,773,360,.2706852999731486,1.207369070079982,1.47805437005313,.5565590669120519,2.776662649378638,3.333221716290689,.4752172940481761,1.626024317019759,2.101241611067935,.8969526672187137,.8969526672187137,0,-.9947902788049504,.2551339909538172,-.7396562878511332,.6638990498763944
Wenyen Gabriel,gabriwe01,2022,758,358,.1232370216603025,-3.192572640169004,-3.069335618508702,3.963661929618528,-1.211698130716307,2.751963798902221,.9629472968936665,-2.960332182205819,-1.997384885312153,.1381161381948033,.1381161381948033,0,-.6432928545996126,-2.785656931935082,-3.428949786534695,.0909674969471793
Daniel Gafford,gaffoda01,2022,2986,1444,.2198659178024456,-.2085253544907072,.0113405633117384,.7886019909606311,-2.679629213236257,-1.891027222275626,.368219999053106,-.6951993650268193,-.3269793659737134,1.781695710590715,1.781695710590715,0,.0715463909069048,-.4412075842516213,-.3696611933447165,-.191219209026359
Danilo Gallinari,gallida01,2022,3695,1784,1.011175658774642,-2.327027698797074,-1.315852040022432,1.653603466079931,-1.207143143475621,.4464603226043098,1.159492660503359,-2.223741755848914,-1.064249095345555,1.496703856850285,1.630314539227904,-.1336106823776193,1.408006486725059,-2.714414677111517,-1.306408190386458,-1.293808354946003
Langston Galloway,gallola01,2022,229,107,-6.90921126273129,1.354906416971658,-5.554304845759631,-8.769068002591508,7.013646248815691,-1.755421753775815,-7.754900735397902,2.606753366640705,-5.148147368757196,-.1291643778109385,-.1291643778109385,0,-7.184427871553709,-.0556697629320611,-7.240097634485769,-.5144135744031919
Darius Garland,garlada01,2022,4932,2430,3.886598704621316,-.8122599645875184,3.074338740033798,6.96363130173982,2.34369876822949,9.307330069969311,4.780005535612469,-.2391862525521482,4.540819283060321,9.040427466488916,9.040427466488916,0,4.107613665329944,.0375064897043086,4.145120155034252,.0151766981736405
Marcus Garrett,garrema01,2022,255,128,-3.925582738766094,-3.613253789204099,-7.538836527970194,3.618838713730291,-3.448809225507456,.1700294882228355,-2.64849805452705,-3.845424793120098,-6.493922847647148,-.2413352756219965,-.2413352756219965,0,-4.299270426010719,-2.669386637694897,-6.968657063705616,-1.294050879408775
Usman Garuba,garubus01,2022,518,239,-2.700297735488833,-1.658050628350084,-4.358348363838917,5.154325860449894,1.952754475785228,7.107080336235121,-1.202421796185831,-.9019888772333157,-2.104410673419146,.0788019421516453,.0788019421516453,0,-1.90771144585898,-1.997914241497354,-3.905625687356333,.1018807063827673
Luka Garza,garzalu01,2022,828,389,-.3485795192488716,-2.898779121679127,-3.247358640927998,-1.173019683127115,-.2246206367534182,-1.397640319880533,-.4355483850368752,-2.460376941026307,-2.895925326063183,-.0291807875599391,-.0291807875599391,0,-.788350776517494,-2.046198694514643,-2.834549471032137,.757265992692701
Rudy Gay,gayru01,2022,2163,1038,-.326374008932959,.1682925425281409,-.1580814664048181,.9223977963939684,3.056563185664672,3.97896098205864,-.1475120371931198,.7529054779479991,.6053934407548793,1.77487065537999,1.77487065537999,0,.6943787826387208,-.4386523644746174,.2557264181641034,-.1184127321955518
Paul George,georgpa01,2022,2243,1077,1.573828096329592,3.568110852209782,5.141938948539373,-1.070349489437811,4.256577098681221,3.18622760924341,1.145480533423051,3.906669415809237,5.052149949232287,4.380028255025297,4.380028255025297,0,2.328514146488955,3.843412975623999,6.171927122112955,2.166079005978165
Taj Gibson,gibsota01,2022,1907,946,-1.896344392198104,.4196219334797329,-1.476722458718371,-.3711414059502359,2.465582683849533,2.094441277899298,-1.706351711158053,.8504629664478823,-.8558887447101703,.9047656600954098,.9047656600954098,0,-2.538686256294133,.2830502010793321,-2.255636055214801,-1.031063490366736
Josh Giddey,giddejo01,2022,3540,1700,-1.572467052241675,.323988822314082,-1.248478229927593,-3.177324746238997,.7883736482745585,-2.388951097964438,-1.881419822562835,.4486826059324516,-1.432737216630383,1.149113543513819,1.149113543513819,0,-2.0509845433213,-.1395154637589858,-2.190500007080286,.5775882261890884
Shai Gilgeous-Alexander,gilgesh01,2022,4103,1942,2.428066905400057,-.4240142322251322,2.004052673174925,2.397690015582111,-2.479420915882089,-.0817309002999784,2.753147551676282,-.8677539604052702,1.885393591271012,4.609145419441011,4.609145419441011,0,1.577192605727988,-.7306438553553357,.8465487503726522,.3561885582831673
Anthony Gill,gillan01,2022,970,463,-.1300465886691577,-1.441704495533342,-1.5717510842025,2.786893101777515,3.027353846751108,5.814246948528623,.4881795137688942,-.5636514706401474,-.0754719568712532,.6313890653434351,.6313890653434351,0,-1.492118135485389,-2.503248711016737,-3.995366846502126,-.0625077768467136
Freddie Gillespie,gillefr01,2022,244,119,-6.433618295767399,3.266479330431298,-3.167138965336101,-3.690483718247775,-.4810358279605307,-4.171519546208305,-6.199936624609468,2.698509301429918,-3.501427323179551,-.045377709109834,-.045377709109834,0,-6.266745272905333,1.839348514425671,-4.427396758479662,-.5355005760155234
Rudy Gobert,goberru01,2022,4762,2317,.1637268828192726,6.980244739223816,7.143971622043089,-.1200769471726508,4.217414845714651,4.097337898541999,.0693934888770798,6.830449348035475,6.899842836912555,11.38817697376766,10.76421459755476,.6239623762128987,.0566454088364311,5.747931772263488,5.804577181099919,-.134496834562265
Brandon Goodwin,goodwbr01,2022,1005,502,-1.313089939808984,.7854187863591597,-.5276711534498245,-2.582090830912981,-3.775744972045976,-6.357835802958958,-1.649190887253716,-.151836835429024,-1.80102772268274,.2405764083005024,.2405764083005024,0,-2.550173686586794,.4203279658767203,-2.129845720710073,-1.018230894130766
Jordan Goodwin,goodwjo01,2022,9,6,-30.60376212262227,-2.39409358030654,-32.99785570292881,-42.21023147938462,-19.63901245058405,-61.84924392996867,-34.91741220964249,-6.110026327360906,-41.0274385370034,-.1087485420839268,-.1087485420839268,0,-20.45557162834467,-4.447157857911734,-24.9027294862564,-7.191467637293359
Aaron Gordon,gordoaa01,2022,5225,2536,-.6244381913371734,-.0126840573175225,-.6371222486546958,5.533468808501935,-1.11008122550844,4.423387582993494,.5838977097820375,-.2302007291201305,.353696980661907,4.030878659799262,3.461370204364155,.5695084554351071,.8974394486661998,-.8382986840877211,.0591407645784789,-.1164062844123844
Eric Gordon,gordoer01,2022,3572,1669,-.4968390029290977,-3.11874071454356,-3.615579717472657,2.09488744937681,-.3617182190931591,1.733169230283651,.0528829085314398,-2.672515192591122,-2.619632284059683,.1110794842305294,.1110794842305294,0,-.6617456742749127,-4.170418361654628,-4.832164035929541,.0615012787049368
Devonte' Graham,grahade01,2022,4558,2222,.9219828234997183,-1.627760017946301,-.7057771944465827,.7061443329792126,-.9730311936174,-.2668868606381875,.9367838171177775,-1.57974791415054,-.6429640970327624,2.382057524064396,2.26063782685175,.1214196972126463,1.259748451354773,-1.443413864816529,-.1836654134617564,-.5695206751041914
Jerami Grant,grantje01,2022,3072,1500,.0956537035423001,-1.558802122708812,-1.463148419166512,-3.405113085862018,2.898473648586247,-.506639437275771,-.5127756532688834,-.6894482380732919,-1.202223891342175,1.183345886040105,1.183345886040105,0,-.866393152571869,-.8401252241728118,-1.706518376744681,-.0985386706556314
Hassani Gravett,graveha01,2022,342,171,-.6388761566321877,-.5961737637207378,-1.235049920352925,.2849301591395216,2.488716549395694,2.773646708535216,-.4232918674305468,.0229645650586933,-.4003273023718534,.203242790360103,.203242790360103,0,-.6287854895059047,-.6839410853523653,-1.31272657485827,-.8549340330667319
Danny Green,greenda02,2022,3399,1672,-.5859401628351857,1.287915865243811,.7019757024086249,1.382053593442423,1.20355008597643,2.585603679418853,-.234212412570881,1.331744366122483,1.097531953551601,3.318872569884848,2.51809443133574,.8007781385491073,.1241306682964625,1.742027875656721,1.866158543953184,.0719854199528162
Draymond Green,greendr01,2022,3691,1757,-1.308408594981299,4.675412999759987,3.367004404778689,-.4997008993490529,4.58518943389316,4.085488534544107,-1.244807968398584,4.869484601595889,3.624676633197305,5.877763331119407,4.051778134323047,1.825985196796359,-.6905009534677338,4.58822020184552,3.897719248377786,1.803785364361043
JaMychal Green,greenja01,2022,2383,1154,-1.603248243433026,-.3986537604547405,-2.001902003887766,-3.887222677607544,.4778059276673746,-3.409416749940168,-2.210090352284308,-.2428075181548307,-2.452897870439139,.1801862063638148,.0666058207186507,.1135803856451641,-1.534742819185066,-.4323749308240006,-1.967117750009067,-.0403961779615457
Javonte Green,greenja02,2022,3339,1591,-.3702654832878183,1.827319459981108,1.457053976693289,2.129914964660757,.3824256555269165,2.512340620187674,.1408969630976619,1.652706956068448,1.793603919166109,3.687138214022756,3.452021327152944,.2351168868698127,-.4449842167484962,1.901858444264321,1.456874227515825,-.1850988603775402
Jalen Green,greenja05,2022,4566,2138,-.990778493436641,-2.559661483432405,-3.550439976869046,-3.595709074443617,-2.950859928513983,-6.5465690029576,-1.527640564571136,-2.728440675374582,-4.256081239945718,-1.653941439793967,-1.653941439793967,0,-1.685594953813659,-3.151738551674306,-4.837333505487964,.6754682575418199
Jeff Green,greenje02,2022,4063,1962,-1.873536058153222,-1.647389478020092,-3.520925536173313,.6240480003635903,-2.279761685538784,-1.655713685175194,-1.493176059620056,-1.879644316467912,-3.372820376087968,-.6149092579184955,-.7435841061522163,.1286748482337208,-1.482192799927403,-2.648952069825268,-4.131144869752671,-.3872843970783801
Josh Green,greenjo02,2022,2417,1156,-1.757281059110851,1.432188404158204,-.3250926549526463,-3.11087474232809,3.17689393046014,.0660191881320495,-2.170760158970748,1.854785759555243,-.3159743994155046,1.442045071073684,1.464662819162189,-.0226177480885053,-2.505399721031816,1.087610579091709,-1.417789141940107,.5570795345110779
Blake Griffin,griffbl01,2022,2077,983,-.7152069825814756,5.288595095667744,4.573388113086268,-2.538886540116033,-2.361640614082758,-4.90052715419879,-1.166996057081692,4.027728586990829,2.860732529909137,2.87984955064956,2.390225876171555,.4896236744780055,-.5207830687668316,3.531741873253287,3.010958804486455,.3349230622971974
Quentin Grimes,grimequ01,2022,1583,786,-.5629481530496133,.7808552783039983,.2179071252543849,-4.44038532354674,3.732147404688431,-.7082379188583086,-1.400101484346415,1.430036736188041,.0299352518416263,1.113262169687244,1.113262169687244,0,-.6911931227956152,1.108117436803112,.4169243140074971,-.1381165076625763
Kyle Guy,guyky01,2022,400,186,-1.289099141080386,.0049833442730881,-1.284115796807298,-7.373479342304515,-1.521367267098451,-8.894846609402965,-2.672706884766476,-.3626670423214219,-3.035373927087898,-.0274126507733259,-.0274126507733259,0,-2.093256844448558,-1.577800221717603,-3.671057066166161,1.223999741107482
Rui Hachimura,hachiru01,2022,1937,943,-.9821043209950047,-2.465172744729364,-3.447277065724369,-.2792646886929981,-4.345127395922999,-4.624392084615997,-.8726339901846778,-2.979485432270069,-3.852119422454746,-.5261723431470643,-.5261723431470643,0,-1.103710222046262,-3.000784133722793,-4.104494355769054,-.7690572916203801
Tyrese Haliburton,halibty01,2022,5652,2695,3.182975272545431,-.8874588440815232,2.295516428463908,.1624858773446713,-1.69908847856787,-1.536602601223199,2.763740800004233,-1.070482508543139,1.693258291461094,6.106235280455238,6.106235280455238,0,2.378522688196027,-.6184581992294294,1.760064488966598,-.0491991576956253
Tyler Hall,hallty01,2022,5,2,-6.110315650081536,-6.846339785668502,-12.95665543575004,-34.55380671584182,-32.66529104246854,-67.21909775831035,-12.5272727244484,-12.70539261188665,-25.23266533633505,-.0228369862226884,-.0228369862226884,0,-12.76639229180624,-12.60116657264735,-25.36755886445358,-.4547624934017626
R.J. Hampton,hamptrj01,2022,2965,1402,-3.035783911288295,-1.756022691197724,-4.79180660248602,-5.457580669510085,-3.04761099020579,-8.505191659715873,-3.627935031694233,-2.108239149111169,-5.736174180805403,-2.138781594671982,-2.138781594671982,0,-4.331603524251063,-2.067137346554571,-6.398740870805634,.1296850730045427
Tim Hardaway Jr.,hardati02,2022,2515,1245,.6167411887756985,.320682426886713,.9374236156624116,-2.851070241045148,1.171372893943853,-1.679697347101294,-.0876340090652103,.4976696998189295,.4100356907537193,2.005026404141502,2.005026404141502,0,.8998660766724567,.953483399897449,1.853349476569906,-.1108565841830764
James Harden,hardeja01,2022,5932,2898,3.56267435121453,-1.499815127671189,2.062859223543341,2.500106646062131,-.9437619016951059,1.556344744367025,3.521742227889382,-1.472262559612801,2.049479668276581,7.203110169533799,5.611194695817156,1.591915473716643,3.857735655692732,-1.389355336900829,2.468380318791903,.3928671613813703
Maurice Harkless,harklma01,2022,1818,863,-3.855097755852006,-.7142961897437056,-4.569393945595712,-.0687774556735019,2.57344371985318,2.504666264179678,-3.281258176394652,-.0236810077619941,-3.304939184156646,-.2436615686022607,-.2436615686022607,0,-3.134017429836402,-.6803880172798427,-3.814405447116245,-.2781424610666168
Jared Harper,harpeja01,2022,85,43,18.43125799484686,-2.334804349648633,16.09645364519823,18.08399200617213,-11.44003928954214,6.643952716629995,19.55261308794425,-4.334042871444429,15.21857021649982,.390708569680575,.390708569680575,0,14.78339968295289,-3.029553244831831,11.75384643812106,-.8870518658689509
Montrezl Harrell,harremo01,2022,3393,1641,2.032003827347042,.121681608369442,2.153685435716485,1.510108292197578,1.928507872158178,3.438616164355756,2.05233280645297,.5423062837790125,2.594639090231982,4.463527620685762,4.463527620685762,0,1.734638552975785,-.1848067369764676,1.549831815999318,-.4291184837743287
Gary Harris,harriga01,2022,3628,1730,-1.10745612937639,-.5769846830002828,-1.684440812376673,-1.200637354853436,.5770113599357621,-.6236259949176741,-1.112814888943152,-.3558090371453598,-1.468623926088512,1.131735861404026,1.131735861404026,0,-2.335457245255396,-.2256763743799282,-2.561133619635324,.0649350485380214
Joe Harris,harrijo01,2022,902,423,-2.450986770823128,-2.590861578248057,-5.041848349071186,-3.802345945409961,1.826911583744813,-1.975434361665148,-2.908404418414569,-1.814852355032403,-4.723256773446971,-.4253942909225754,-.4253942909225754,0,-2.087578179166878,-1.823729152777298,-3.911307331944176,-.1088024759538747
Shaquille Harrison,harrish01,2022,49,23,-4.467845385702836,4.79588206575355,.3280366800507136,-8.857648598381257,.7506872132928935,-8.106961385088363,-5.660545265908133,4.282394404825983,-1.378150861082149,.016412083890097,.016412083890097,0,-6.607327203783855,3.39372485562367,-3.213602348160185,1.950490925642292
Tobias Harris,harrito02,2022,6018,3009,.4635364744296205,-.7992739119440042,-.3357374375143836,1.706904411288356,-1.959534482457295,-.2526300711689392,.7233189117614861,-1.103420376920525,-.3801014651590388,3.631837839082039,2.66709375717411,.9647440819079288,.5787298956637974,-.8756881408626025,-.2969582451988051,-1.411605115359119
Isaiah Hartenstein,harteis01,2022,2552,1216,.632456487547977,1.26225385005105,1.894710337599027,3.0949501841606,2.175358542021978,5.270308726182579,1.202330484907624,1.541207869406456,2.743538354314079,3.432840865779553,3.432840865779553,0,.2778080613259284,2.532534807825329,2.810342869151258,.7227491075235989
Josh Hart,hartjo01,2022,3707,1791,1.210202658713288,.0724809933636997,1.282683652076988,-.9163654180765093,-.8054284813629967,-1.721793899439506,.8603647313802921,-.081024185993141,.7793405453871511,3.229310871285944,3.229310871285944,0,.8975390096414576,.4512492318710098,1.348788241512467,.6844312767288496
Udonis Haslem,hasleud01,2022,178,83,-7.334934524749728,-10.39641098399203,-17.73134550874175,-10.59950272274203,1.319776740923071,-9.279725981818959,-8.493308103687664,-8.642333956401105,-17.13564206008877,-.6112977267072293,-.6112977267072293,0,-8.498172983642482,-7.17771269994971,-15.67588568359219,.3471464638726631
Sam Hauser,hausesa01,2022,343,162,3.992386205310372,.1439862469457736,4.136372452256146,-1.808295605690121,1.585914858242653,-.2223807474474682,2.96748070218905,.3788094964806407,3.34629019866969,.4998463124399357,.4886887473467014,.0111575650932343,2.124234461351339,-2.144451445204008,-.0202169838526682,-.8852181546150375
Jaxson Hayes,hayesja02,2022,3076,1481,-1.041301192258618,-1.438600711154086,-2.479901903412704,-1.473576602327247,-.2957712913882395,-1.769347893715487,-1.200200160406032,-1.276622473583916,-2.476822633989948,.1828761261545356,.4555605764383063,-.2726844502837707,-1.744953770765167,-1.777622056383308,-3.522575827148476,.0417367523522422
Killian Hayes,hayeski01,2022,3442,1647,-3.483668451197091,-.3256792456414034,-3.809347696838494,-3.693862956116194,-.7704141772336577,-4.464277133349851,-3.688881436799342,-.4015285384340264,-4.090409975233369,-1.128502829779131,-1.128502829779131,0,-3.963712418417156,.503232119510499,-3.460480298906657,.1915214627664512
Gordon Hayward,haywago01,2022,3356,1564,-.5235984562944608,-1.565724280743764,-2.089322737038225,-1.504343011890733,.4949967938184039,-1.009346218072329,-.7899416210599461,-1.232244390234509,-2.022186011294456,.5840715172939397,.5840715172939397,0,.3096953324819904,-1.479350736089962,-1.169655403607971,.5700108910273695
Aaron Henry,henryaa01,2022,38,17,-12.47875619017978,-3.362242649272827,-15.8409988394526,-22.1896455768337,-9.537882671444045,-31.72752824827775,-15.35819250353532,-4.939829654639298,-20.29802215817462,-.1529527205779775,-.1529527205779775,0,-13.48743142038468,-7.974605165945428,-21.46203658633011,.4939039118013523
Juancho Hernangomez,hernaju01,2022,1006,501,-.8168878608343806,.8065779287090746,-.010309932125306,.325492680628627,-2.97819822719687,-2.652705546568243,-.6582264494313881,.0282629902083195,-.6299634592230688,.5823818589932239,.1894840587940557,.3928978001991683,-1.050350494070814,-1.075415371409997,-2.125765865480811,-.4433644907325906
Willy Hernangomez,hernawi01,2022,1786,841,1.343547536382921,-1.715537435228675,-.3719898988457541,2.09347921514748,-2.783848085917264,-.690368870769785,1.590378296831546,-2.037882391617463,-.4475040947859171,.992810495085896,.9952114498160592,-.0024009547301632,.9499708995749245,-1.39856535234129,-.4485944527663657,.3564849114120331
Tyler Herro,herroty01,2022,5129,2525,1.649218917943319,-1.12464438784769,.5245745300956289,-.0331950306313089,-1.399912960466464,-1.433107991097772,1.370312212742546,-1.290307870414579,.080004342327967,3.578224469493518,4.552854307885257,-.9746298383917383,1.475439099349049,-1.34102234290269,.1344167564463592,.228047042957147
Buddy Hield,hieldbu01,2022,5231,2499,1.154130299588577,-1.100085283481474,.0540450161071031,1.628930885234956,-1.204142467781087,.4247884174538696,1.342420801361838,-1.133333630190451,.2090871711713871,3.786236332146509,3.786236332146509,0,1.643332106516122,-1.059615097560069,.5837170089560525,.2517916164488409
Haywood Highsmith,highsha01,2022,410,193,-4.231612904128087,-4.277627641585359,-8.509240545713446,-3.067813204090638,-3.921944215096091,-6.989757419186729,-4.275366289735121,-4.493753423409348,-8.769119713144471,-.5934198416148359,-.5304938251833848,-.062926016431451,-4.753897679783929,-5.544616347393178,-10.29851402717711,-.2695271875521514
George Hill,hillge01,2022,2810,1329,-1.107107239617538,.5181200561607205,-.5889871834568173,-.2947827894174749,7.01378481523041,6.719002025812934,-1.035565262370951,1.879181504978059,.8436162426071072,2.416914998400993,2.247255320810383,.1696596775906101,-1.24275428836634,1.092492324345907,-.1502619640204332,-1.038792783914229
Malcolm Hill,hillma01,2022,456,212,.3657752882116213,-.5593784456326473,-.1936031574210259,-2.291400295058585,-2.486763730085409,-4.778164025143994,-.158991121753921,-.958693090361511,-1.117684212115432,.1783174951020998,.1783174951020998,0,-.4989030753426191,-.5391590725449916,-1.038062147887611,-.0067420519023086
Solomon Hill,hillso01,2022,286,139,-2.41869743799077,1.773239015897146,-.6454584220936237,-2.121260815410725,11.96750775674216,9.846246941331431,-2.540963320516584,4.048332508154664,1.507369187638079,.2988880830015276,.2988880830015276,0,-1.990305062091195,2.836111498047122,.8458064359559279,-1.005308677432283
Nate Hinton,hintona01,2022,5,2,-18.54628373121335,1.718493249097355,-16.82779048211599,11.54885876970543,37.3757553655668,48.92461413527222,-13.42249665760837,9.27266329585818,-4.149833361750185,-.0016118756629653,-.0016118756629653,0,-16.1516140168728,-4.382991976855471,-20.53460599372827,12.84599950929661
Jaylen Hoard,hoardja01,2022,493,240,-1.364002209777413,-4.72030169621971,-6.084303905997123,-3.00211721076539,-5.541937553842321,-8.544054764607711,-1.674436284746257,-5.159767027766272,-6.83420331251253,-.4950246120314334,-.4950246120314334,0,-2.946482965899182,-4.208504165107914,-7.154987131007096,-1.015403974831439
Aaron Holiday,holidaa01,2022,2163,1041,.226486555484124,-.09949254096314,.126994014520984,-1.999406740708513,.7262605792355084,-1.273146161473004,-.2261046598225338,.0684050805127619,-.157699579309772,1.349041308983078,.8249605299479266,.5240807790351513,-.7301160877450303,-.4900104815359617,-1.220126569280992,-.175435875774924
